file_name,avg_softsweep_prob,avg_num_clones,degree,degree_variance,amplification,acc,connectivity,transitivity,connections
line_477,0.26502233952,14.6681,2.952,0.049696,0,0.0,1.3589752348968432e-05,0,477
line_488,0.27551108204,13.09271,2.974,0.029324,0,0.0,1.339040187959797e-05,0,488
line_34,0.17922716610000003,39.73658,2.066,0.065644,0,0.0,5.696656024381646e-06,0,34
line_61,0.18121353926,39.12644,2.12,0.1096,0,0.0,6.420007218557952e-06,0,61
line_224,0.19462695250000003,33.07793,2.446,0.251084,0,0.0,1.6270011547532924e-05,0,224
line_271,0.20018668550000002,30.73571,2.54,0.2523999999999999,0,0.0,1.6300579518700853e-05,0,271
line_119,0.18539159884,37.35254,2.236,0.1843039999999999,0,0.0,8.527185317768546e-06,0,119
line_21,0.17784611112,39.90717,2.04,0.0423999999999999,0,0.0,5.391240572034542e-06,0,21
line_74,0.18208868868000003,38.78832,2.146,0.1286839999999999,0,0.0,6.818418666669905e-06,0,74
line_231,0.19557394352,32.75276,2.46,0.2523999999999999,0,0.0,1.6337389512818212e-05,0,231
line_264,0.19941556098000002,31.10899,2.526,0.2533239999999999,0,0.0,1.6314539082551375e-05,0,264
line_437,0.23989060822,19.26184,2.872,0.115616,0,0.0,1.4328986706705878e-05,0,437
line_462,0.25437255946000004,16.57784,2.922,0.0759159999999999,0,0.0,1.386567542667812e-05,0,462
line_313,0.20598684740000003,28.41818,2.624,0.2386239999999999,0,0.0,1.610420044751523e-05,0,313
line_346,0.21175708661999998,26.37377,2.69,0.2178999999999999,0,0.0,1.5787447999324544e-05,0,346
line_26,0.1786103054,39.84167,2.05,0.0514999999999999,0,0.0,5.5057335473376285e-06,0,26
line_73,0.18172327746,38.82197,2.144,0.127264,0,0.0,6.786472336368145e-06,0,73
line_236,0.19610593669999998,32.50282,2.47,0.2531,0,0.0,1.6336866365547266e-05,0,236
line_263,0.19889195703999998,31.16107,2.524,0.253424,0,0.0,1.631619223562477e-05,0,263
line_430,0.23610731141999997,19.92967,2.858,0.125836,0,0.0,1.4457771834049551e-05,0,430
line_465,0.25590773866,16.18157,2.928,0.0708159999999999,0,0.0,1.3810218326133265e-05,0,465
line_314,0.20657812345999998,28.34529,2.626,0.238124,0,0.0,1.609678734564798e-05,0,314
line_341,0.21123447925999997,26.67135,2.68,0.2216,0,0.0,1.5844848800355647e-05,0,341
line_159,0.18869563168,35.89172,2.316,0.220144,0,0.0,1.0649190036668724e-05,0,159
line_51,0.17993498128,39.39707,2.1,0.0939999999999999,0,0.0,6.136827541477317e-06,0,51
line_241,0.19651406708,32.26407,2.48,0.2536,0,0.0,1.6335688599528264e-05,0,241
line_214,0.19351883107999995,33.53969,2.426,0.2485239999999999,0,0.0,1.5149703121515116e-05,0,214
line_447,0.24523489653999997,18.23494,2.892,0.1003359999999999,0,0.0,1.4143845067950606e-05,0,447
line_412,0.22908234744,21.54149,2.822,0.150316,0,0.0,1.4782764376638963e-05,0,412
line_363,0.21560248187999997,25.23192,2.724,0.203824,0,0.0,1.5569089035439655e-05,0,363
line_336,0.21013870159999998,27.02676,2.67,0.2251,0,0.0,1.5898971082077312e-05,0,336
line_56,0.18057900354,39.26627,2.11,0.1019,0,0.0,6.276022344722024e-06,0,56
line_246,0.19687751194,32.01567,2.49,0.2538999999999999,0,0.0,1.633359397725565e-05,0,246
line_213,0.19290267778,33.59294,2.424,0.248224,0,0.0,1.5044081561618174e-05,0,213
line_440,0.24151039502,18.98443,2.878,0.111116,0,0.0,1.4273548996355614e-05,0,440
line_415,0.23004215226,21.27638,2.828,0.146416,0,0.0,1.472942200331681e-05,0,415
line_364,0.21526241253999998,25.17336,2.726,0.202924,0,0.0,1.5555193991515864e-05,0,364
line_331,0.20922291190000003,27.31629,2.66,0.2283999999999999,0,0.0,1.59497437587111e-05,0,331
line_184,0.19117066098,34.84913,2.366,0.2360439999999999,0,0.0,1.2404493796526243e-05,0,184
line_129,0.18599150202000003,37.01533,2.256,0.194464,0,0.0,8.993874486486037e-06,0,129
line_183,0.19058316554000002,34.89893,2.364,0.2355039999999999,0,0.0,1.2326199273734289e-05,0,183
line_371,0.21716054812000002,24.69212,2.74,0.1963999999999999,0,0.0,1.5454918997409765e-05,0,371
line_324,0.2070997587,27.77993,2.646,0.2326839999999999,0,0.0,1.6015103547758545e-05,0,324
line_455,0.24993816206000002,17.35194,2.908,0.087536,0,0.0,1.3995390023907804e-05,0,455
line_400,0.22535649551999998,22.50594,2.798,0.1651959999999999,0,0.0,1.4991655819128036e-05,0,400
line_43,0.17962030592000003,39.56991,2.084,0.080944,0,0.0,5.9235589800702785e-06,0,43
line_16,0.17778270748,39.9628,2.03,0.0331,0,0.0,5.280282173952182e-06,0,16
line_253,0.19799172410000002,31.66891,2.504,0.253984,0,0.0,1.6328631159721547e-05,0,253
line_206,0.19273047386000003,33.90256,2.41,0.2458999999999999,0,0.0,1.4334715592803851e-05,0,206
line_376,0.21828022508000003,24.33724,2.75,0.1915,0,0.0,1.5380228734840166e-05,0,376
line_323,0.20717313854000002,27.8241,2.644,0.233264,0,0.0,1.6023891385528936e-05,0,323
line_389,0.22184575962,23.38359,2.776,0.177824,0,0.0,1.5175344416381372e-05,0,389
line_452,0.24757173638,17.7029,2.902,0.092396,0,0.0,1.405105818752128e-05,0,452
line_407,0.22692154979999998,21.95318,2.812,0.156656,0,0.0,1.487073632654748e-05,0,407
line_44,0.17986428585999997,39.53391,2.086,0.0826039999999999,0,0.0,5.949604213668097e-06,0,44
line_11,0.17745691610000003,39.98478,2.02,0.0235999999999999,0,0.0,5.172714345824234e-06,0,11
line_254,0.19793833932000002,31.61672,2.506,0.2539640000000001,0,0.0,1.6327693859224608e-05,0,254
line_201,0.19243148034,34.11403,2.4,0.244,0,0.0,1.3858301688093503e-05,0,201
line_169,0.18940897264000003,35.48141,2.336,0.227104,0,0.0,1.130363639486672e-05,0,169
line_196,0.19264107736000002,34.3355,2.39,0.2418999999999999,0,0.0,1.3405249431070292e-05,0,196
line_191,0.19170420596,34.56496,2.38,0.2396,0,0.0,1.2974055990437026e-05,0,191
line_464,0.2551660211399999,16.32829,2.926,0.0725239999999999,0,0.0,1.382869242040686e-05,0,464
line_431,0.23715414894,19.84017,2.86,0.1244,0,0.0,1.4439433128863042e-05,0,431
line_340,0.21061315105999998,26.76387,2.678,0.222316,0,0.0,1.5855938080745227e-05,0,340
line_315,0.20640073826000002,28.29802,2.628,0.237616,0,0.0,1.608923743761526e-05,0,315
line_262,0.19883533968,31.20222,2.522,0.2535160000000001,0,0.0,1.6317765425028132e-05,0,262
line_237,0.19583322986000004,32.48181,2.472,0.2532159999999999,0,0.0,1.6336691623516353e-05,0,237
line_72,0.18179429926000001,38.85251,2.142,0.125836,0,0.0,6.754749998270513e-06,0,72
line_27,0.17887184099999998,39.83251,2.052,0.053296,0,0.0,5.529069502822104e-06,0,27
line_463,0.25465391509999996,16.44834,2.924,0.0742239999999999,0,0.0,1.3847178404282608e-05,0,463
line_436,0.23919067742,19.36144,2.87,0.1170999999999999,0,0.0,1.434743795139091e-05,0,436
line_347,0.21197523137999996,26.30949,2.692,0.217136,0,0.0,1.5775581952654076e-05,0,347
line_312,0.20571577918,28.47843,2.622,0.239116,0,0.0,1.6111477024510223e-05,0,312
line_265,0.19908534242,31.05692,2.528,0.2532159999999999,0,0.0,1.6312804168127612e-05,0,265
line_230,0.19494065236000002,32.80702,2.458,0.252236,0,0.0,1.633743888353518e-05,0,230
line_75,0.18237845133999997,38.74527,2.148,0.130096,0,0.0,6.850591103111257e-06,0,75
line_20,0.17780895751999998,39.92662,2.038,0.0405559999999999,0,0.0,5.36877084266963e-06,0,20
line_158,0.18884475732,35.8936,2.314,0.219404,0,0.0,1.058688991049249e-05,0,158
line_270,0.19949053536000003,30.7954,2.538,0.2525559999999999,0,0.0,1.6302841635762484e-05,0,270
line_225,0.1950554136,33.00892,2.448,0.251296,0,0.0,1.6337526621809236e-05,0,225
line_60,0.18097521553999998,39.16917,2.118,0.108076,0,0.0,6.390816548451042e-06,0,60
line_35,0.17908418131999998,39.68975,2.068,0.0673759999999999,0,0.0,5.721217616109847e-06,0,35
line_352,0.21255204542000003,26.00169,2.702,0.2131959999999999,0,0.0,1.5714365916187842e-05,0,352
line_307,0.20529405598,28.7572,2.612,0.241456,0,0.0,1.6145824432073434e-05,0,307
line_489,0.27586121786,12.94473,2.976,0.027424,0,0.0,1.3372442376691451e-05,0,489
line_476,0.26399910909999996,14.82282,2.95,0.0515,0,0.0,1.3608021106872515e-05,0,476
line_423,0.23337510359999997,20.57103,2.844,0.1356639999999999,0,0.0,1.4585434912992085e-05,0,423
line_277,0.2003598087,30.44799,2.552,0.251296,0,0.0,1.628498139886636e-05,0,277
line_222,0.19454201865999998,33.17956,2.442,0.2506359999999999,0,0.0,1.6036222152562456e-05,0,222
line_288,0.20222871044,29.84849,2.574,0.2485239999999999,0,0.0,1.624652453532575e-05,0,288
line_67,0.1815135707,38.9891,2.132,0.118576,0,0.0,6.599425914579452e-06,0,67
line_32,0.17860052542,39.76546,2.062,0.0621559999999999,0,0.0,5.648004975911381e-06,0,32
line_98,0.18386131262,38.07527,2.194,0.160364,0,0.0,7.658222605865814e-06,0,98
line_355,0.21311241308,25.77543,2.708,0.2107359999999999,0,0.0,1.5676159362648342e-05,0,355
line_300,0.20405902358000005,29.17962,2.598,0.244396,0,0.0,1.6188299113744395e-05,0,300
line_471,0.26002073517999996,15.46549,2.94,0.0604,0,0.0,1.369966978972628e-05,0,471
line_424,0.23382565092000002,20.48881,2.846,0.134284,0,0.0,1.4567281716408835e-05,0,424
line_118,0.18559076618000003,37.40295,2.234,0.183244,0,0.0,8.482524845572847e-06,0,118
line_484,0.27132295392000005,13.69257,2.966,0.0368439999999999,0,0.0,1.3462527080726755e-05,0,484
line_92,0.18354543188000003,38.26039,2.182,0.152876,0,0.0,7.4342918539561775e-06,0,92
line_38,0.17981498266,39.61417,2.074,0.0725239999999999,0,0.0,5.795863072774889e-06,0,38
line_282,0.20134539783999997,30.17987,2.562,0.250156,0,0.0,1.6269161062494433e-05,0,282
line_228,0.19481907354,32.86838,2.454,0.251884,0,0.0,1.633749939693371e-05,0,228
line_429,0.23543113760000003,20.03164,2.856,0.127264,0,0.0,1.447608767746973e-05,0,429
line_483,0.27042921112,13.83519,2.964,0.0387039999999999,0,0.0,1.3480627015568286e-05,0,483
line_358,0.2139129468,25.59496,2.714,0.2082039999999999,0,0.0,1.5636876471080223e-05,0,358
line_95,0.18368797120000002,38.14552,2.188,0.156656,0,0.0,7.545011244738951e-06,0,95
line_285,0.20177389182000002,29.9963,2.568,0.249376,0,0.0,1.625835669239574e-05,0,285
line_112,0.18482772058000005,37.60905,2.222,0.176716,0,0.0,8.221784807099207e-06,0,112
line_147,0.18711223233999996,36.34685,2.292,0.2107359999999999,0,0.0,9.936214999038586e-06,0,147
line_115,0.18552609403999998,37.48584,2.228,0.180016,0,0.0,8.350628541376803e-06,0,115
line_140,0.18737201198000003,36.61056,2.278,0.204716,0,0.0,9.552895585949052e-06,0,140
line_80,0.18255213388,38.63027,2.158,0.1370359999999999,0,0.0,7.014920627935654e-06,0,80
line_290,0.2025091603,29.73546,2.578,0.247916,0,0.0,1.62380490943236e-05,0,290
line_318,0.20682841570000002,28.12444,2.634,0.2360439999999999,0,0.0,1.606576460992957e-05,0,318
line_469,0.25854789212,15.70975,2.936,0.063904,0,0.0,1.3736457498403316e-05,0,469
line_496,0.28426199492,11.74205,2.99,0.0139,0,0.0,1.3247597622540133e-05,0,496
line_87,0.18277214276000003,38.40091,2.172,0.1464159999999999,0,0.0,7.255101245279307e-06,0,87
line_78,0.18194844882000002,38.68101,2.154,0.134284,0,0.0,6.948486563372924e-06,0,78
line_297,0.20393452216000002,29.32938,2.592,0.245536,0,0.0,1.6204545328116817e-05,0,297
line_268,0.19962617469999996,30.89801,2.534,0.252844,0,0.0,1.6307091172273363e-05,0,268
line_491,0.27865268277999994,12.62452,2.98,0.0235999999999999,0,0.0,1.333661383085976e-05,0,491
line_100,0.18439681525999996,37.99245,2.198,0.162796,0,0.0,7.735118366694773e-06,0,100
line_155,0.1884872581,36.03566,2.308,0.217136,0,0.0,1.0403234915195346e-05,0,155
line_107,0.1847991632,37.7667,2.212,0.171056,0,0.0,8.013576467053442e-06,0,107
line_152,0.1880931917,36.15885,2.302,0.214796,0,0.0,1.0224317698215414e-05,0,152
line_458,0.25082490875999996,17.02776,2.914,0.0826039999999999,0,0.0,1.393975652463776e-05,0,458
line_383,0.22038275438000005,23.81515,2.764,0.1843039999999999,0,0.0,1.527171260572265e-05,0,383
line_329,0.20836055104000004,27.46401,2.656,0.2296639999999999,0,0.0,1.5969102671552682e-05,0,329
line_259,0.19857058842,31.36996,2.516,0.2537439999999999,0,0.0,1.6322023464402378e-05,0,259
line_49,0.18021001332000003,39.41924,2.096,0.090784,0,0.0,6.0824433771167725e-06,0,49
line_384,0.2201942444,23.74729,2.766,0.183244,0,0.0,1.5255857196874125e-05,0,384
line_131,0.186621623,36.95223,2.26,0.1963999999999999,0,0.0,9.091801827286942e-06,0,131
line_164,0.18905211246000003,35.67106,2.326,0.223724,0,0.0,1.0969095879557331e-05,0,164
line_136,0.18708640076,36.7457,2.27,0.2010999999999999,0,0.0,9.3437334738284e-06,0,136
line_163,0.18922845600000002,35.71972,2.324,0.2230239999999999,0,0.0,1.090397176063206e-05,0,163
line_391,0.2226894845,23.22437,2.78,0.1756,0,0.0,1.5142588331576634e-05,0,391
line_219,0.19436067794000003,33.31793,2.436,0.249904,0,0.0,1.5694874433725853e-05,0,219
line_396,0.22427582229999996,22.83279,2.79,0.1699,0,0.0,1.5059417667713652e-05,0,396
line_369,0.2166806527,24.82223,2.736,0.1983039999999999,0,0.0,1.5484094409812243e-05,0,369
line_418,0.23139399519999998,21.01018,2.834,0.1424439999999999,0,0.0,1.4675704046803238e-05,0,418
line_0,0.1767257277,40.00204,1.998,0.001996,0,0.0,4.94468255413114e-06,0,0
line_189,0.19079253004,34.67039,2.376,0.238624,0,0.0,1.2807385354356157e-05,0,189
line_123,0.18582994542,37.21409,2.244,0.188464,0,0.0,8.709401255879786e-06,0,123
line_176,0.18995389789999997,35.2027,2.35,0.2314999999999999,0,0.0,1.1798318680661944e-05,0,176
line_7,0.17742585526,39.99662,2.012,0.015856,0,0.0,5.089009166657813e-06,0,7
line_124,0.18508330953999996,37.2122,2.246,0.1894839999999999,0,0.0,8.755867846171293e-06,0,124
line_171,0.18984203357999999,35.38439,2.34,0.2283999999999999,0,0.0,1.1441751030582982e-05,0,171
line_490,0.27739281862,12.79076,2.978,0.025516,0,0.0,1.3354512826531414e-05,0,490
line_269,0.19949924580000003,30.84351,2.536,0.252704,0,0.0,1.6305011629003045e-05,0,269
line_296,0.20303328193999995,29.39127,2.59,0.2458999999999999,0,0.0,1.6209705406824407e-05,0,296
line_79,0.18252000636000001,38.63855,2.156,0.1356639999999999,0,0.0,6.981585067110637e-06,0,79
line_86,0.18281389124,38.42968,2.17,0.1451,0,0.0,7.220041194925646e-06,0,86
line_319,0.20700152944000003,28.06006,2.636,0.2355039999999999,0,0.0,1.6057665392264063e-05,0,319
line_497,0.28092793752,11.535,2.992,0.011936,0,0.0,1.3229894107363873e-05,0,497
line_468,0.25792632493999995,15.8331,2.934,0.065644,0,0.0,1.375487573273652e-05,0,468
line_291,0.20261318380000004,29.67317,2.58,0.2476,0,0.0,1.6233631706003233e-05,0,291
line_81,0.18275200194000002,38.59879,2.16,0.1383999999999999,0,0.0,7.048495515153157e-06,0,81
line_153,0.18816349582,36.1147,2.304,0.215584,0,0.0,1.0283440468089316e-05,0,153
line_106,0.1842513126,37.81783,2.21,0.1699,0,0.0,7.972884697323927e-06,0,106
line_154,0.18801418484,36.09161,2.306,0.216364,0,0.0,1.0343077546262223e-05,0,154
line_101,0.18387240852,37.98445,2.2,0.164,0,0.0,7.77400128510991e-06,0,101
line_284,0.20168829846,30.05311,2.566,0.2496439999999999,0,0.0,1.6262070652242474e-05,0,284
line_94,0.18346865868,38.20171,2.186,0.1554039999999999,0,0.0,7.507831536178486e-06,0,94
line_482,0.26942390828,13.99373,2.962,0.0405559999999999,0,0.0,1.3498753107692745e-05,0,482
line_428,0.23553994086,20.11626,2.854,0.128684,0,0.0,1.4494379460981444e-05,0,428
line_359,0.21417843329999997,25.51158,2.716,0.2073439999999999,0,0.0,1.5623547726097844e-05,0,359
line_229,0.19524669190000002,32.84718,2.456,0.252064,0,0.0,1.6337474800406795e-05,0,229
line_283,0.20152351464000004,30.11625,2.564,0.249904,0,0.0,1.6265671672556262e-05,0,283
line_39,0.17926843407999998,39.65089,2.076,0.0742239999999999,0,0.0,5.821069764616214e-06,0,39
line_93,0.18357443381999997,38.23132,2.184,0.154144,0,0.0,7.470925968769641e-06,0,93
line_485,0.2723966077200001,13.53473,2.968,0.034976,0,0.0,1.3444453958144611e-05,0,485
line_141,0.18637681397999997,36.57251,2.28,0.2056,0,0.0,9.60628350720633e-06,0,141
line_114,0.18546449004,37.52495,2.226,0.178924,0,0.0,8.30734614646783e-06,0,114
line_146,0.18764079958,36.38917,2.29,0.2099,0,0.0,9.880057143144109e-06,0,146
line_113,0.18450005594000002,37.57638,2.224,0.177824,0,0.0,8.264399388880924e-06,0,113
line_368,0.21601325405999997,24.90488,2.734,0.1992440000000001,0,0.0,1.549852693323588e-05,0,368
line_397,0.2241888824,22.76371,2.792,0.168736,0,0.0,1.5042575146722946e-05,0,397
line_419,0.23170673448,20.9295,2.836,0.1411039999999999,0,0.0,1.465772070427087e-05,0,419
line_218,0.19411043218,33.36986,2.434,0.249644,0,0.0,1.5583511003515032e-05,0,218
line_390,0.22275002432000005,23.29428,2.778,0.176716,0,0.0,1.5159004346659902e-05,0,390
line_170,0.1894335663,35.44574,2.338,0.227756,0,0.0,1.1372379213419825e-05,0,170
line_125,0.18609584376,37.14958,2.248,0.190496,0,0.0,8.80270729502343e-06,0,125
line_6,0.17650769708000003,40.00701,2.01,0.0139,0,0.0,5.068400339954436e-06,0,6
line_177,0.18997476772,35.14025,2.352,0.232096,0,0.0,1.1871630343570762e-05,0,177
line_122,0.18561660568,37.2584,2.242,0.1874359999999999,0,0.0,8.663303577181874e-06,0,122
line_188,0.19112395799999998,34.69995,2.374,0.2381239999999999,0,0.0,1.2725251848964548e-05,0,188
line_1,0.17673741138,40.0156,2.0,0.004,0,0.0,4.9670313398008674e-06,0,1
line_385,0.22087836774,23.67308,2.768,0.182176,0,0.0,1.5239917576881803e-05,0,385
line_48,0.18016982716,39.44378,2.094,0.0891639999999999,0,0.0,6.055521991650737e-06,0,48
line_258,0.19838031107999998,31.41347,2.514,0.2538039999999999,0,0.0,1.6323295140243346e-05,0,258
line_459,0.2515973866399999,16.92888,2.916,0.080944,0,0.0,1.3921224062517798e-05,0,459
line_328,0.20868262619999997,27.50774,2.654,0.230284,0,0.0,1.597857718856203e-05,0,328
line_382,0.22020208209999997,23.89595,2.762,0.185356,0,0.0,1.528748243958728e-05,0,382
line_162,0.1889496994,35.74777,2.322,0.222316,0,0.0,1.0839425892613452e-05,0,162
line_137,0.18686424924,36.73736,2.272,0.202016,0,0.0,9.395375243415336e-06,0,137
line_165,0.18907095386,35.64178,2.328,0.224416,0,0.0,1.1034805177264116e-05,0,165
line_130,0.18618025719999998,36.98263,2.258,0.1954359999999999,0,0.0,9.042639315686497e-06,0,130
line_103,0.18414801508,37.89928,2.204,0.166384,0,0.0,7.852651862644769e-06,0,103
line_156,0.18810494003999992,35.99166,2.31,0.2178999999999999,0,0.0,1.0463918644735815e-05,0,156
line_104,0.18381987532,37.88763,2.206,0.167564,0,0.0,7.892425499266933e-06,0,104
line_151,0.18764925507999997,36.18665,2.3,0.214,0,0.0,1.0165703339388878e-05,0,151
line_239,0.19630116615989002,32.36921,2.476,0.253424,0,0.0,1.6336255123460478e-05,0,239
line_293,0.20273262285999996,29.56378,2.584,0.246944,0,0.0,1.6224432135705297e-05,0,293
line_29,0.17910313834,39.78556,2.056,0.056864,0,0.0,5.576188715117972e-06,0,29
line_83,0.18255097888,38.53383,2.164,0.1411039999999999,0,0.0,7.116372481597e-06,0,83
line_495,0.28281041122,11.91107,2.988,0.015856,0,0.0,1.32653351226495e-05,0,495
line_294,0.20287109071999995,29.51643,2.586,0.246604,0,0.0,1.6219647868553434e-05,0,294
line_84,0.18281485179999998,38.47511,2.166,0.1424439999999999,0,0.0,7.150679236952206e-06,0,84
line_349,0.21210675368,26.18793,2.696,0.215584,0,0.0,1.5751470164970276e-05,0,349
line_492,0.2795824024,12.4546,2.982,0.0216759999999999,0,0.0,1.3318745982586842e-05,0,492
line_438,0.24014561476,19.16555,2.874,0.1141239999999999,0,0.0,1.4310520720325554e-05,0,438
line_111,0.18490020701999998,37.64432,2.22,0.1756,0,0.0,8.179498984477839e-06,0,111
line_144,0.18708230173999996,36.46679,2.286,0.2082039999999999,0,0.0,9.769160346028263e-06,0,144
line_116,0.18459572652,37.49703,2.23,0.1810999999999999,0,0.0,8.394250080105041e-06,0,116
line_143,0.18713217004,36.49645,2.284,0.2073439999999999,0,0.0,9.714410807042454e-06,0,143
line_487,0.27493914608000003,13.23614,2.972,0.031216,0,0.0,1.3408390725134772e-05,0,487
line_478,0.26533016932000003,14.53908,2.954,0.047884,0,0.0,1.3571505622069152e-05,0,478
line_309,0.20520180268,28.62888,2.616,0.240544,0,0.0,1.6132490965226777e-05,0,309
line_281,0.20156202598,30.21973,2.56,0.2504,0,0.0,1.627254016042514e-05,0,281
line_91,0.18341803776,38.27919,2.18,0.1516,0,0.0,7.397926536115919e-06,0,91
line_480,0.26721941177999997,14.25607,2.958,0.0442359999999999,0,0.0,1.3535081096954632e-05,0,480
line_279,0.20105608892000001,30.34259,2.556,0.250864,0,0.0,1.627897297745173e-05,0,279
line_286,0.20199965536000003,29.92411,2.57,0.2491,0,0.0,1.6254528513903788e-05,0,286
line_69,0.18188306606,38.90443,2.136,0.1215039999999999,0,0.0,6.66090616707229e-06,0,69
line_96,0.18374002682,38.13932,2.19,0.1579,0,0.0,7.582467816207941e-06,0,96
