file_name,avg_softsweep_prob,avg_num_clones,degree,degree_variance,amplification,acc,connectivity,transitivity
d88_9,0.37728737536,8.52044,88.0,0.0,0.0,0.0,0.800526956894751,0.0860086206896551
d15_8,0.36361191549999994,8.72858,15.0,0.0,0.0,0.0,0.508517582313006,0.0122285714285714
d19_3,0.36757659251999997,8.70071,19.0,0.0,0.0,0.0,0.5592776303212071,0.0174912280701754
d100_9,0.37701355779999995,8.51797,100.0,0.0,0.0,0.0,0.81391613916878,0.0983387878787878
d97_4,0.37784840918,8.50327,97.0,0.0,0.0,0.0,0.8105528540896638,0.0953028350515464
d82_4,0.37665348016000005,8.51611,82.0,0.0,0.0,0.0,0.7934241675783118,0.0804254742547425
d48_0,0.37555595282000004,8.56038,48.0,0.0,0.0,0.0,0.7243520669676937,0.0458484042553191
d84_5,0.37752235662,8.51454,84.0,0.0,0.0,0.0,0.7922411731098883,0.0822685025817556
d91_5,0.37682989989999993,8.52491,91.0,0.0,0.0,0.0,0.802229307484923,0.0892520146520146
d19_4,0.36657969908000004,8.69312,19.0,0.0,0.0,0.0,0.564326906898752,0.0164035087719298
d97_3,0.37715696352,8.51228,97.0,0.0,0.0,0.0,0.8113409801679236,0.0953195876288659
d82_3,0.37743349232,8.52312,82.0,0.0,0.0,0.0,0.7925414465486403,0.080323396567299
d48_7,0.37565636715999995,8.56087,48.0,0.0,0.0,0.0,0.7249746174101727,0.0458058510638297
d13_9,0.3619823650599999,8.76948,13.0,0.0,0.0,0.0,0.472608682367982,0.0113846153846153
d64_8,0.37696810274,8.53093,64.0,0.0,0.0,0.0,0.7633654947981915,0.0621830357142857
d71_8,0.37689484848,8.5238,71.0,0.0,0.0,0.0,0.7729755033373492,0.0692474849094567
d68_3,0.37630924628000006,8.5285,68.0,0.0,0.0,0.0,0.7695541184028314,0.066122475856014
d39_0,0.3740772503800001,8.56738,39.0,0.0,0.0,0.0,0.6921488164366839,0.0375587044534413
d7_7,0.34538311292,9.0932,7.0,0.0,0.0,0.0,0.3104595061993282,0.0045714285714285
d68_4,0.37726070454,8.51282,68.0,0.0,0.0,0.0,0.7715664683497572,0.0660421422300263
d39_7,0.37365938838000007,8.56274,39.0,0.0,0.0,0.0,0.6906714457387356,0.0370607287449392
d77_9,0.37707560952,8.51604,77.0,0.0,0.0,0.0,0.7838026417061047,0.0757423103212577
d62_9,0.37508637394,8.54391,62.0,0.0,0.0,0.0,0.7584928608103297,0.0604505552617662
d7_0,0.34623671084,9.07152,7.0,0.0,0.0,0.0,0.3048691740235742,0.0048571428571428
d72_3,0.37668509822,8.52553,72.0,0.0,0.0,0.0,0.7779842003929659,0.0700622065727699
d67_3,0.37648597112000004,8.53435,67.0,0.0,0.0,0.0,0.7697049775912076,0.0654233378561736
d25_6,0.37067897510000003,8.6226,25.0,0.0,0.0,0.0,0.6175837454177964,0.0223
d30_6,0.37208939177999995,8.60085,30.0,0.0,0.0,0.0,0.6496773946760395,0.027703448275862
d8_7,0.34967717557999994,9.01089,8.0,0.0,0.0,0.0,0.3418991336811793,0.0073928571428571
d61_5,0.3749356583200001,8.55065,61.0,0.0,0.0,0.0,0.7570063948977784,0.0586721311475409
d74_5,0.3769668689600001,8.5259,74.0,0.0,0.0,0.0,0.7816412668043767,0.071850055534987
d36_0,0.37312755098,8.58618,36.0,0.0,0.0,0.0,0.6808487588009596,0.0338
d23_0,0.36941464738,8.65069,23.0,0.0,0.0,0.0,0.6013057938505826,0.0212608695652173
d25_1,0.37017448282,8.63229,25.0,0.0,0.0,0.0,0.6180481915574786,0.0229
d30_1,0.37184041322,8.59396,30.0,0.0,0.0,0.0,0.6501377518686705,0.0285379310344827
d72_4,0.3766011102,8.52242,72.0,0.0,0.0,0.0,0.7787577828398441,0.0699213615023474
d67_4,0.37650708984,8.53092,67.0,0.0,0.0,0.0,0.7687964866474669,0.0650597014925373
d8_0,0.35132617621999995,8.97967,8.0,0.0,0.0,0.0,0.3409693361655432,0.0070714285714285
d36_7,0.3731211852,8.58967,36.0,0.0,0.0,0.0,0.6795652118761958,0.033595238095238
d23_7,0.3691791903999999,8.66016,23.0,0.0,0.0,0.0,0.6020512199226937,0.0214861660079051
d78_9,0.3764124366,8.53421,78.0,0.0,0.0,0.0,0.7865444584068281,0.0769670329670329
d61_2,0.37640299512000003,8.523,61.0,0.0,0.0,0.0,0.758274256663338,0.0595524590163934
d74_2,0.37655735255999995,8.53917,74.0,0.0,0.0,0.0,0.7813374308275065,0.0720011106997408
d16_3,0.36494577848,8.74284,16.0,0.0,0.0,0.0,0.5202659326048118,0.0156
d41_6,0.37444761833999995,8.57537,41.0,0.0,0.0,0.0,0.7006009549561207,0.0394829268292682
d54_6,0.37491624234000004,8.55611,54.0,0.0,0.0,0.0,0.7413794062191672,0.0526016771488469
d92_9,0.37707181658,8.525,92.0,0.0,0.0,0.0,0.8021367205745362,0.0902673196368848
d87_9,0.37767503148,8.52599,87.0,0.0,0.0,0.0,0.798804072337002,0.0850064153969526
d10_5,0.35582252886000004,8.89829,10.0,0.0,0.0,0.0,0.401195773742841,0.0078
d52_0,0.37516741354,8.54605,52.0,0.0,0.0,0.0,0.7329173541104894,0.0498597285067873
d47_0,0.37554142798,8.54186,47.0,0.0,0.0,0.0,0.7203144263860503,0.0450749306197964
d41_1,0.37429639666000003,8.56867,41.0,0.0,0.0,0.0,0.7016354296415314,0.0389926829268292
d54_1,0.37502731599999994,8.54226,54.0,0.0,0.0,0.0,0.7404028322193952,0.0525073375262054
d16_4,0.3657025835800001,8.71676,16.0,0.0,0.0,0.0,0.5246152334027497,0.014325
d52_7,0.3747425898400001,8.55636,52.0,0.0,0.0,0.0,0.7352449623358758,0.0501651583710407
d47_7,0.37542541172,8.54818,47.0,0.0,0.0,0.0,0.7254812117880675,0.0458297872340425
d10_2,0.35653915427999994,8.86823,10.0,0.0,0.0,0.0,0.4083617582188794,0.008
d81_8,0.37647494824,8.53044,81.0,0.0,0.0,0.0,0.7910058471288991,0.0792731481481481
d94_8,0.37829564157999995,8.50766,94.0,0.0,0.0,0.0,0.8067204627767856,0.09222306108442
d14_9,0.36303227036,8.76047,14.0,0.0,0.0,0.0,0.4902607776157766,0.0134175824175824
d18_2,0.3673281555200001,8.69549,18.0,0.0,0.0,0.0,0.5474368146089134,0.016
d85_3,0.37695919809999995,8.51875,85.0,0.0,0.0,0.0,0.7946001363912341,0.0833831932773109
d90_3,0.37748760224000005,8.52031,90.0,0.0,0.0,0.0,0.8010954003721991,0.0882794007490636
d89_8,0.37669512636,8.52057,89.0,0.0,0.0,0.0,0.8010468906407912,0.0871984167517875
d49_1,0.37434818983999996,8.56118,49.0,0.0,0.0,0.0,0.7277608271797275,0.0475892857142857
d96_5,0.3772692093,8.51084,96.0,0.0,0.0,0.0,0.8090924925029882,0.0941105263157894
d83_5,0.3770485970000001,8.51794,83.0,0.0,0.0,0.0,0.7914651569980403,0.0812045254187481
d18_5,0.3672684398600001,8.68061,18.0,0.0,0.0,0.0,0.5452273138205207,0.0165294117647058
d85_4,0.37674969135999997,8.52579,85.0,0.0,0.0,0.0,0.7965958560340163,0.0829613445378151
d90_4,0.37721930830000006,8.50577,90.0,0.0,0.0,0.0,0.8016565429754898,0.0881760299625468
d49_6,0.37449827727999996,8.57146,49.0,0.0,0.0,0.0,0.7262112337961816,0.0472091836734693
d12_8,0.36026522594000004,8.81589,12.0,0.0,0.0,0.0,0.4556664700522174,0.0107727272727272
d96_2,0.37736015664,8.50302,96.0,0.0,0.0,0.0,0.8088157418669479,0.0949723684210526
d83_2,0.37656624108,8.53049,83.0,0.0,0.0,0.0,0.7921665873225154,0.0812547751983543
d65_9,0.37584073424000003,8.53661,65.0,0.0,0.0,0.0,0.7652924312021743,0.0628629807692307
d70_9,0.37597940582000006,8.53116,70.0,0.0,0.0,0.0,0.7724326999440334,0.0685229813664596
d69_2,0.37671258982,8.51685,69.0,0.0,0.0,0.0,0.7730902299698966,0.0673414322250639
d6_6,0.339809298,9.20799,6.0,0.0,0.0,0.0,0.2654321923997586,0.0036
d38_1,0.37374306652,8.57596,38.0,0.0,0.0,0.0,0.6877885864449449,0.0361280227596017
d69_5,0.3761138125199999,8.53925,69.0,0.0,0.0,0.0,0.7708931021001655,0.0670140664961636
d6_1,0.34050218480000005,9.26409,6.0,0.0,0.0,0.0,0.2533191481408955,0.0038
d38_6,0.37399231794,8.58685,38.0,0.0,0.0,0.0,0.6913269089834574,0.0357908961593172
d76_8,0.37675632946,8.53476,76.0,0.0,0.0,0.0,0.7807229380270593,0.0745347368421052
d63_8,0.37611199178000004,8.5453,63.0,0.0,0.0,0.0,0.7605707501706866,0.0604915514592933
d83_8,0.37638287246,8.53259,83.0,0.0,0.0,0.0,0.7951004156380552,0.0810969732588892
d96_8,0.37661633582000004,8.5168,96.0,0.0,0.0,0.0,0.8085976124204765,0.0945125
d12_2,0.3605267796,8.84472,12.0,0.0,0.0,0.0,0.4543495334099096,0.0109090909090909
d50_7,0.3742825070999999,8.55183,50.0,0.0,0.0,0.0,0.7303521919102605,0.0481224489795918
d45_7,0.37395469480000004,8.55979,45.0,0.0,0.0,0.0,0.7161987965453518,0.043090909090909
d89_5,0.37749724686,8.50892,89.0,0.0,0.0,0.0,0.8007136524116064,0.0871164453524004
d14_4,0.36346651148,8.76611,14.0,0.0,0.0,0.0,0.4890236059357583,0.0121978021978021
d43_1,0.37393988312000004,8.57717,43.0,0.0,0.0,0.0,0.706374392966301,0.0408504983388704
d56_1,0.37526212569999995,8.53619,56.0,0.0,0.0,0.0,0.7480622191614805,0.0541636363636363
d50_0,0.3761007268199999,8.55593,50.0,0.0,0.0,0.0,0.7281220151427096,0.0483991836734693
d45_0,0.37500076902,8.55053,45.0,0.0,0.0,0.0,0.7172714770262736,0.0428454545454545
d12_5,0.3611625359400001,8.80541,12.0,0.0,0.0,0.0,0.4584114964195919,0.0099090909090909
d89_2,0.3780037954,8.51124,89.0,0.0,0.0,0.0,0.8011164566029547,0.0871723697650664
d90_9,0.37720600423999995,8.52227,90.0,0.0,0.0,0.0,0.8012427593608061,0.0883715355805243
d85_9,0.3773201199000001,8.51433,85.0,0.0,0.0,0.0,0.7936968302616124,0.0832521008403361
d18_8,0.36759298232,8.69844,18.0,0.0,0.0,0.0,0.549787974365772,0.0157254901960784
d43_6,0.37452479434,8.5878,43.0,0.0,0.0,0.0,0.7095530413851782,0.0411960132890365
d56_6,0.37576227111999994,8.54179,56.0,0.0,0.0,0.0,0.7479998979616181,0.0542357142857142
d14_3,0.36259447459999994,8.77355,14.0,0.0,0.0,0.0,0.4887505133833696,0.0117032967032967
d63_2,0.37575638386000004,8.54559,63.0,0.0,0.0,0.0,0.7601903555338241,0.0608924731182795
d76_2,0.37536157424,8.53644,76.0,0.0,0.0,0.0,0.7836001177249109,0.0745621052631578
d34_7,0.3731376807800001,8.59646,34.0,0.0,0.0,0.0,0.6714158998292792,0.0322299465240641
d21_7,0.36887152583999994,8.6725,21.0,0.0,0.0,0.0,0.582400749943119,0.0191571428571428
d70_4,0.3766672012599999,8.52924,70.0,0.0,0.0,0.0,0.7710900712494614,0.0682819875776397
d65_4,0.37599230034,8.53443,65.0,0.0,0.0,0.0,0.7652641500077559,0.0633908653846153
d27_1,0.3714233988800001,8.61979,27.0,0.0,0.0,0.0,0.6325734330655304,0.0251965811965811
d32_1,0.37233942218000005,8.61355,32.0,0.0,0.0,0.0,0.6606700553375412,0.0289778225806451
d34_0,0.37257334010000004,8.59933,34.0,0.0,0.0,0.0,0.6700967643031291,0.0320481283422459
d21_0,0.36866521618,8.67974,21.0,0.0,0.0,0.0,0.5834627557506474,0.0189428571428571
d63_5,0.37558618175999997,8.53161,63.0,0.0,0.0,0.0,0.7608287748575238,0.0612073732718894
d76_5,0.37645860676,8.52847,76.0,0.0,0.0,0.0,0.7831169217648716,0.0741757894736842
d69_8,0.37671304142,8.53139,69.0,0.0,0.0,0.0,0.7737687060460267,0.0672442455242966
d27_6,0.37108898548,8.62365,27.0,0.0,0.0,0.0,0.6301113076550118,0.0252393162393162
d32_6,0.37301312853999996,8.59189,32.0,0.0,0.0,0.0,0.6597865162099442,0.0297822580645161
d70_3,0.37704331695999993,8.54187,70.0,0.0,0.0,0.0,0.7739736589255275,0.0684062111801242
d65_3,0.3756392101,8.53249,65.0,0.0,0.0,0.0,0.7641005020398068,0.0635495192307692
d74_8,0.37699128366000006,8.52343,74.0,0.0,0.0,0.0,0.7782724399166953,0.0719877823028508
d61_8,0.37578543178,8.53139,61.0,0.0,0.0,0.0,0.755568460646133,0.0593163934426229
d78_3,0.37677331692,8.53294,78.0,0.0,0.0,0.0,0.7849745086282858,0.0764415584415584
d4_1,0.32069796460000005,9.72651,4.0,0.0,0.0,0.0,0.1328196426305247,0.0015
d29_0,0.3723227723400001,8.60323,29.0,0.0,0.0,0.0,0.6417615633700025,0.0278793103448275
d2_7,0.24027652170000002,11.89449,2.0,0.0,0.0,0.0,0.0,0.0
d78_4,0.3763115234,8.52392,78.0,0.0,0.0,0.0,0.7858682258498273,0.0763576423576423
d4_6,0.31918884514,9.67785,4.0,0.0,0.0,0.0,0.1324238622898198,0.0035
d67_9,0.37645661238000006,8.52418,67.0,0.0,0.0,0.0,0.7693620688147689,0.0656241519674355
d72_9,0.37632415854,8.52625,72.0,0.0,0.0,0.0,0.7786841030019593,0.0705082159624413
d29_7,0.3721549474600001,8.61039,29.0,0.0,0.0,0.0,0.6473880128602229,0.0274507389162561
d2_0,0.24128185478,11.70371,2.0,0.0,0.0,0.0,0.0,0.0
d94_2,0.37727571128000004,8.51857,94.0,0.0,0.0,0.0,0.807307915752524,0.0922752230610844
d81_2,0.37754176028,8.51911,81.0,0.0,0.0,0.0,0.790756314257204,0.0797009259259259
d10_8,0.35600149577999995,8.91855,10.0,0.0,0.0,0.0,0.4041740175062047,0.0083333333333333
d87_4,0.37666533166,8.51541,87.0,0.0,0.0,0.0,0.7990297896943145,0.0853376102646351
d92_4,0.37680300936,8.51349,92.0,0.0,0.0,0.0,0.8058274221070193,0.0899799331103679
d58_0,0.3758827778799999,8.54218,58.0,0.0,0.0,0.0,0.7488646518233997,0.0567477313974591
d94_5,0.3761901862999999,8.51516,94.0,0.0,0.0,0.0,0.8067191755881109,0.0920947151681537
d81_5,0.37704683012000006,8.51691,81.0,0.0,0.0,0.0,0.789068210445534,0.0794787037037037
d87_3,0.37736844925999996,8.51132,87.0,0.0,0.0,0.0,0.7984230832049112,0.0852630312750601
d92_3,0.3775737229000001,8.51405,92.0,0.0,0.0,0.0,0.8049671540513937,0.0903870043000477
d16_9,0.36562114088000003,8.72124,16.0,0.0,0.0,0.0,0.5261043648439452,0.01405
d58_7,0.37573414412000006,8.54637,58.0,0.0,0.0,0.0,0.7495153968548567,0.05602722323049
d13_3,0.36176162974000003,8.80843,13.0,0.0,0.0,0.0,0.472446821663664,0.012
d51_6,0.37593267118,8.53972,51.0,0.0,0.0,0.0,0.7337111071689267,0.0492564705882353
d44_6,0.374760431,8.57451,44.0,0.0,0.0,0.0,0.7052202651728608,0.0428784355179704
d82_9,0.37716311137999997,8.51543,82.0,0.0,0.0,0.0,0.7927903768450247,0.0805230352303523
d97_9,0.37736814844,8.51823,97.0,0.0,0.0,0.0,0.81146305835787,0.095193943298969
d100_4,0.37723818898,8.5103,100.0,0.0,0.0,0.0,0.8141670712631905,0.0983563636363636
d15_5,0.36510540427999993,8.77061,15.0,0.0,0.0,0.0,0.505920591473023,0.0136
d42_0,0.37380597842,8.56382,42.0,0.0,0.0,0.0,0.7048439330692997,0.0401254355400696
d57_0,0.3763861163000001,8.53826,57.0,0.0,0.0,0.0,0.7511084544321726,0.0548721804511278
d88_4,0.37704415488000004,8.51844,88.0,0.0,0.0,0.0,0.8024721420004483,0.0860971786833855
d51_1,0.37498555216,8.54986,51.0,0.0,0.0,0.0,0.7338018570035328,0.04924
d44_1,0.37476267073999997,8.56299,44.0,0.0,0.0,0.0,0.7107631209877078,0.0422283298097251
d13_4,0.36107396432,8.8323,13.0,0.0,0.0,0.0,0.4757143420886168,0.0113846153846153
d100_3,0.37839796089999994,8.50642,100.0,0.0,0.0,0.0,0.8142112160474715,0.0983169696969697
d19_9,0.36761644678,8.67593,19.0,0.0,0.0,0.0,0.557222655918589,0.0180877192982456
d42_7,0.37423543818,8.5614,42.0,0.0,0.0,0.0,0.7040627846465708,0.0399686411149825
d57_7,0.37580499255999994,8.54526,57.0,0.0,0.0,0.0,0.744630572573104,0.0559360902255639
d15_2,0.36467123806,8.72376,15.0,0.0,0.0,0.0,0.5118294780142237,0.0133142857142857
d88_3,0.37776067080000003,8.5256,88.0,0.0,0.0,0.0,0.8014339026503943,0.0863126959247648
d91_8,0.37699156716000004,8.51791,91.0,0.0,0.0,0.0,0.8050274991277101,0.0892175824175824
d84_8,0.37682297886,8.5313,84.0,0.0,0.0,0.0,0.7942474578054743,0.0818321858864027
d62_3,0.37618615376000003,8.54198,62.0,0.0,0.0,0.0,0.756517881106426,0.0603252247488101
d77_3,0.37672878992,8.52842,77.0,0.0,0.0,0.0,0.7851984481235459,0.0749015721120984
d35_6,0.37328146809999996,8.58671,35.0,0.0,0.0,0.0,0.6750485936469317,0.033781512605042
d20_6,0.36782914846,8.69134,20.0,0.0,0.0,0.0,0.5718016132141792,0.0177
d71_5,0.37672920961999995,8.52363,71.0,0.0,0.0,0.0,0.7760693533377696,0.0692668008048289
d64_5,0.3765515146200001,8.53284,64.0,0.0,0.0,0.0,0.7622228337839836,0.0622261904761904
d26_0,0.37098678073999997,8.62253,26.0,0.0,0.0,0.0,0.622201666670999,0.0241015384615384
d33_0,0.3727836225200001,8.60639,33.0,0.0,0.0,0.0,0.666589843355062,0.0308238636363636
d35_1,0.37365177794000004,8.58832,35.0,0.0,0.0,0.0,0.6798175110374665,0.0327327731092437
d20_1,0.36802563228,8.67549,20.0,0.0,0.0,0.0,0.5766154155173,0.0172421052631578
d62_4,0.37598248734,8.54077,62.0,0.0,0.0,0.0,0.7609481008183077,0.0604315177154944
d77_4,0.37694519151999994,8.52689,77.0,0.0,0.0,0.0,0.7846346102515876,0.0753660287081339
d68_9,0.3761229126599999,8.5313,68.0,0.0,0.0,0.0,0.769022419504948,0.0664174714661984
d26_7,0.37048763294,8.64238,26.0,0.0,0.0,0.0,0.6229590375131321,0.0246738461538461
d33_7,0.37312529950000006,8.5856,33.0,0.0,0.0,0.0,0.6665738970893218,0.0314261363636363
d71_2,0.3775825388599999,8.51865,71.0,0.0,0.0,0.0,0.7757721537094945,0.0696265593561368
d64_2,0.37598292938000005,8.53846,64.0,0.0,0.0,0.0,0.7641653957900678,0.0620967261904761
d5_0,0.3298609706399999,9.42865,5.0,0.0,0.0,0.0,0.2032740663546045,0.0054
d75_9,0.37664422300000006,8.51962,75.0,0.0,0.0,0.0,0.7824169735458116,0.0731621621621621
d60_9,0.37595881046,8.53971,60.0,0.0,0.0,0.0,0.7541541768651845,0.0580203389830508
d79_2,0.37693491139999996,8.51401,79.0,0.0,0.0,0.0,0.7886061425381551,0.0776864654333008
d3_6,0.29324428519999995,10.2367,3.0,0.0,0.0,0.0,0.060057374659012,0.002
d28_1,0.37155934178000005,8.62378,28.0,0.0,0.0,0.0,0.6380379362069829,0.0259444444444444
d5_7,0.33073367525999997,9.40953,5.0,0.0,0.0,0.0,0.2053899657777526,0.0024
d79_5,0.37641408748,8.51537,79.0,0.0,0.0,0.0,0.7875725936368261,0.0770029211295034
d3_1,0.29441239833999994,10.23259,3.0,0.0,0.0,0.0,0.0604827872407533,0.001
d66_8,0.3761376006,8.54842,66.0,0.0,0.0,0.0,0.7653593141076194,0.0643706293706293
d73_8,0.37715130284,8.52989,73.0,0.0,0.0,0.0,0.7752502871012312,0.0715239726027397
d28_6,0.37086587528000003,8.63097,28.0,0.0,0.0,0.0,0.6346857144868093,0.0263492063492063
d11_9,0.35874625704000007,8.8518,11.0,0.0,0.0,0.0,0.4290319619113688,0.0100363636363636
d95_3,0.37725568718,8.52129,95.0,0.0,0.0,0.0,0.8075429543550247,0.093432698768197
d80_3,0.37647355303999996,8.50891,80.0,0.0,0.0,0.0,0.7867515834269789,0.0788363924050633
d59_1,0.37580234943999996,8.52508,59.0,0.0,0.0,0.0,0.7521918031122481,0.0569210987726475
d86_5,0.37674385512,8.52406,86.0,0.0,0.0,0.0,0.7969391193224855,0.0846196990424076
d93_5,0.37787370421999994,8.51572,93.0,0.0,0.0,0.0,0.8054440484097735,0.0915063113604488
d95_4,0.37703353477999996,8.51368,95.0,0.0,0.0,0.0,0.808488799947281,0.0930893617021276
d80_4,0.37685494113999995,8.52626,80.0,0.0,0.0,0.0,0.7888034196664313,0.0781870253164557
d17_8,0.36665968048,8.7194,17.0,0.0,0.0,0.0,0.5362660960148534,0.0145588235294117
d59_6,0.3769248487,8.53502,59.0,0.0,0.0,0.0,0.7486388246321171,0.0568071303331385
d86_2,0.37720917836000006,8.52058,86.0,0.0,0.0,0.0,0.7957598068560133,0.0840393980848153
d93_2,0.37689224144,8.51192,93.0,0.0,0.0,0.0,0.8038818201363348,0.0911192145862552
d2_1,0.24059233364,11.82478,2.0,0.0,0.0,0.0,0.0,0.0
d29_6,0.37175790612,8.61189,29.0,0.0,0.0,0.0,0.6437128406736964,0.0270591133004926
d72_8,0.37671575422000003,8.52781,72.0,0.0,0.0,0.0,0.7739222066562232,0.0702969483568075
d67_8,0.37587353181999994,8.54414,67.0,0.0,0.0,0.0,0.7670386974382153,0.0652835820895522
d4_7,0.31742839510000004,9.6901,4.0,0.0,0.0,0.0,0.1409954869870912,0.0025
d78_5,0.37623104645999994,8.51949,78.0,0.0,0.0,0.0,0.7869373798386358,0.0759240759240759
d2_6,0.24012838384,11.79347,2.0,0.0,0.0,0.0,0.0,0.0
d29_1,0.37240431624,8.58959,29.0,0.0,0.0,0.0,0.6420988631916585,0.0274211822660098
d4_0,0.31748232276,9.67777,4.0,0.0,0.0,0.0,0.1361085952694464,0.001
d78_2,0.37625925485999995,8.53869,78.0,0.0,0.0,0.0,0.7863185984757575,0.0764035964035964
d61_9,0.37597981482,8.54314,61.0,0.0,0.0,0.0,0.7558766737271025,0.0596901639344262
d74_9,0.37597977220000006,8.5305,74.0,0.0,0.0,0.0,0.78011777177444,0.0713924472417623
d58_6,0.37644664526,8.52748,58.0,0.0,0.0,0.0,0.7481915054168646,0.0564900181488203
d16_8,0.36451924661999996,8.74818,16.0,0.0,0.0,0.0,0.5219493286371887,0.0142
d92_2,0.37675640485999995,8.51102,92.0,0.0,0.0,0.0,0.8040576796897588,0.0903332537028189
d87_2,0.37735912639999997,8.50062,87.0,0.0,0.0,0.0,0.797589345225733,0.0848901363271852
d81_4,0.37674594424,8.52365,81.0,0.0,0.0,0.0,0.7915432692587976,0.0793037037037037
d94_4,0.3772138066,8.51502,94.0,0.0,0.0,0.0,0.806562060292672,0.0923733699382292
d58_1,0.37553247734000006,8.54263,58.0,0.0,0.0,0.0,0.7511077955910759,0.0558602540834845
d92_5,0.37724526112000006,8.51005,92.0,0.0,0.0,0.0,0.8060333617013938,0.0898860487338748
d87_5,0.3785852967600001,8.50815,87.0,0.0,0.0,0.0,0.7994404723068017,0.0850336808340016
d10_9,0.35606650738000006,8.893,10.0,0.0,0.0,0.0,0.4033021127700443,0.0072666666666666
d81_3,0.3774943424,8.51909,81.0,0.0,0.0,0.0,0.7890411081542434,0.0792814814814814
d94_3,0.37753226289999997,8.50776,94.0,0.0,0.0,0.0,0.806584345224266,0.0922107069320521
d14_2,0.36255084806000004,8.76735,14.0,0.0,0.0,0.0,0.4907835930556874,0.0118351648351648
d56_7,0.37532744192,8.54462,56.0,0.0,0.0,0.0,0.7436572548369038,0.0538772727272727
d43_7,0.37512814278,8.55068,43.0,0.0,0.0,0.0,0.7056715316400102,0.0410697674418604
d18_9,0.36717059237999994,8.69945,18.0,0.0,0.0,0.0,0.5422995495443952,0.0165294117647058
d85_8,0.37721351358,8.51677,85.0,0.0,0.0,0.0,0.7985386950068181,0.0832428571428571
d90_8,0.37742306756000005,8.51739,90.0,0.0,0.0,0.0,0.803483920990853,0.0882307116104868
d89_3,0.37711530638,8.51371,89.0,0.0,0.0,0.0,0.8012020295478417,0.0868896833503575
d12_4,0.36062240324,8.82708,12.0,0.0,0.0,0.0,0.4523955191990919,0.0098181818181818
d45_1,0.3748269631600001,8.56321,45.0,0.0,0.0,0.0,0.7172992138832834,0.0431515151515151
d50_1,0.37527636450000007,8.55441,50.0,0.0,0.0,0.0,0.7276761562604207,0.0485167346938775
d56_0,0.37653934872000006,8.53419,56.0,0.0,0.0,0.0,0.7464071311000061,0.0541461038961038
d43_0,0.3744494252999999,8.57506,43.0,0.0,0.0,0.0,0.7062742569895856,0.0416810631229235
d14_5,0.36275744221999995,8.7722,14.0,0.0,0.0,0.0,0.4943789130594761,0.0114065934065934
d89_4,0.37722855683999995,8.51066,89.0,0.0,0.0,0.0,0.8037044361355542,0.0873723186925434
d45_6,0.37469968418000005,8.56342,45.0,0.0,0.0,0.0,0.7125861585717695,0.0432515151515151
d50_6,0.37501292370000006,8.55147,50.0,0.0,0.0,0.0,0.728625660961661,0.0476008163265306
d12_3,0.36037100955999996,8.83631,12.0,0.0,0.0,0.0,0.4557602191302793,0.0091818181818181
d96_9,0.37800287206,8.50118,96.0,0.0,0.0,0.0,0.8076556402604654,0.0942776315789473
d83_9,0.37671539736,8.52181,83.0,0.0,0.0,0.0,0.7930713172366943,0.0810899206582427
d65_2,0.3762945678,8.53677,65.0,0.0,0.0,0.0,0.764608559767263,0.0629192307692307
d70_2,0.37648351705999994,8.53505,70.0,0.0,0.0,0.0,0.7741320108471899,0.0678695652173913
d32_7,0.37177693296000003,8.6193,32.0,0.0,0.0,0.0,0.6581625915468408,0.030828629032258
d27_7,0.37127291368000004,8.62364,27.0,0.0,0.0,0.0,0.6303227496145161,0.0247777777777777
d69_9,0.3770928626,8.51558,69.0,0.0,0.0,0.0,0.7710530510902353,0.066968030690537
d76_4,0.37739083868,8.51095,76.0,0.0,0.0,0.0,0.7811058490323093,0.0742347368421052
d63_4,0.37595755182,8.54056,63.0,0.0,0.0,0.0,0.7586613781149293,0.0613594470046083
d21_1,0.36863781632,8.67366,21.0,0.0,0.0,0.0,0.584715075467448,0.0193857142857142
d34_1,0.37315888042,8.5759,34.0,0.0,0.0,0.0,0.6722777697070611,0.0321497326203208
d32_0,0.3711793494200001,8.61123,32.0,0.0,0.0,0.0,0.6565105008017261,0.0303266129032258
d27_0,0.3715190401,8.62019,27.0,0.0,0.0,0.0,0.6308219523761392,0.0251709401709401
d65_5,0.3762710899,8.52253,65.0,0.0,0.0,0.0,0.7647942658976655,0.0633014423076923
d70_5,0.37718944528,8.52354,70.0,0.0,0.0,0.0,0.7747318619295718,0.0680136645962733
d21_6,0.3689877035599999,8.67924,21.0,0.0,0.0,0.0,0.5810186418488827,0.0191428571428571
d34_6,0.3728651062,8.5849,34.0,0.0,0.0,0.0,0.6758540724598249,0.0315614973262032
d76_3,0.37674979100000006,8.52544,76.0,0.0,0.0,0.0,0.7823162513261159,0.0739042105263158
d63_3,0.37587420788,8.52982,63.0,0.0,0.0,0.0,0.7602608051897138,0.0612964669738863
d28_7,0.3709012891,8.62777,28.0,0.0,0.0,0.0,0.6363058982901033,0.0262142857142857
d73_9,0.37675028996,8.52208,73.0,0.0,0.0,0.0,0.7785474381678336,0.071208904109589
d66_9,0.37579681396,8.53637,66.0,0.0,0.0,0.0,0.765013633628762,0.0644027972027972
d3_0,0.29413154042,10.23199,3.0,0.0,0.0,0.0,0.0619444102275527,0.001
d79_4,0.37720857478,8.51178,79.0,0.0,0.0,0.0,0.7869331502986073,0.0772424537487828
